ID,Gender,18to24,25to34,35to44,45to54,55to64,more64,leftbefore16,left16,left17,left18,somecollege,professional,university,masters,doctorate,USA,NewZealand,OtherC,Australia,Ireland,Canada,UK,Black,Asian,White,WhiteBlack,OtherE,WhiteAsian,BlackAsian,Neuroticism,Extraversion,Openness,Agreeableness,Conscientiousness,Impulsiveness,Sensation seeking,Alcohol,Amphetamines ,Amyl nitrite,Benzodiazepine,Caffeine,Cannabis,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal highs,Lysergic acid diethylamide,Methadone,Magic mushrooms,Nicotine,Fictitious drug Semeron,Volatile substance abuse
1458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,41,32,43,54,45,1,7,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1459,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,36,45,46,49,2,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1460,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,45,46,50,37,3,3,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
1461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19,50,47,44,47,4,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1462,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,37,44,52,45,36,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1463,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,37,41,43,46,43,2,7,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0
1464,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25,45,52,49,45,3,8,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1465,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,48,42,48,38,5,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1466,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,43,36,44,37,41,6,5,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0
1467,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,30,42,51,42,46,1,4,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0
1468,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20,45,52,53,48,3,6,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34,34,37,51,43,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1470,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,39,40,46,48,40,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1471,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,39,42,57,45,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1472,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,28,38,48,45,51,3,3,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0
1473,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,34,43,45,36,43,2,9,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
1474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,33,42,52,46,43,2,6,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
1475,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,46,35,40,35,47,8,9,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0
1476,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,57,26,42,27,24,7,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1477,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,32,37,45,40,43,2,3,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0
1478,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40,35,46,41,32,1,7,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0
1479,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,49,56,43,38,8,10,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
1480,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,35,36,31,43,40,2,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1481,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,49,42,51,49,43,2,6,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
1482,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,51,22,47,43,26,6,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1483,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,40,47,44,47,3,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1484,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,33,43,51,53,41,2,8,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0
1485,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,41,32,43,44,33,6,3,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0
1486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,49,40,49,46,2,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1487,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25,47,54,32,37,5,9,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0
1488,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35,38,37,43,47,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1489,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,43,40,45,36,46,7,4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
1490,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,31,37,45,31,32,8,10,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0
1491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,49,35,42,33,49,6,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35,47,36,40,36,6,9,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
1493,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50,36,41,40,30,7,8,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0
1494,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,34,38,50,44,40,7,9,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0
1495,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,55,33,43,41,29,7,6,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0
1496,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,45,16,43,33,28,8,8,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1
1497,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,28,33,46,39,39,2,6,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1498,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25,41,48,37,35,4,9,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0
1499,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,42,39,43,40,34,4,4,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0
1500,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26,46,49,43,46,6,9,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1501,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,32,43,46,39,42,5,9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1502,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,42,41,50,29,42,8,5,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0
1503,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40,26,52,42,38,4,4,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0
1504,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,31,43,55,41,39,4,8,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
1505,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31,40,44,44,38,7,9,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
1506,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,52,19,48,51,36,3,5,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0
1507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,36,50,53,47,54,3,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1508,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,59,21,53,38,25,3,3,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1509,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,46,35,52,31,39,4,7,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1510,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,43,31,51,47,42,5,8,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0
1511,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,45,24,45,40,35,1,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1512,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,43,34,56,44,32,3,4,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0
1513,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,56,35,48,39,41,1,3,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0
1514,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,34,36,40,39,38,3,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
1515,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,48,22,48,41,27,4,4,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
1516,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,46,37,46,34,33,8,9,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1
1517,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28,52,56,36,39,8,10,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1
1518,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,42,30,55,37,38,8,8,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0
1519,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,36,28,57,37,43,4,7,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1
1520,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,33,34,37,34,27,2,6,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0
1521,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,49,38,45,42,32,4,5,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1
1522,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,49,28,53,37,31,7,8,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0
1523,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,35,19,54,52,45,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0
1524,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44,53,57,44,37,8,10,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
1525,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,51,23,54,46,31,5,7,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1
1526,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,44,48,48,35,35,6,10,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0
1527,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,41,48,54,40,38,8,8,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0
1528,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,45,40,53,35,30,7,7,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
1529,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,52,50,33,43,7,10,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1530,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,22,46,56,43,41,7,8,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
1531,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25,33,53,51,38,6,9,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0
1532,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,34,46,54,48,40,3,6,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0
1533,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,46,27,50,42,22,6,5,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1534,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,27,48,43,39,42,6,9,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1535,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,36,42,39,45,37,2,8,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0
1536,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,39,40,40,39,38,2,6,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0
1537,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,31,45,48,55,53,1,5,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1
1538,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,37,33,38,46,33,2,8,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0
1539,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,36,51,42,40,55,6,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1540,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,47,35,52,49,35,7,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1541,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,42,39,57,52,43,6,3,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0
1542,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,22,48,39,46,48,4,10,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0
1543,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44,18,48,34,26,6,8,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1544,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34,37,41,38,29,7,8,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0
1545,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44,45,52,47,36,4,6,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0
1546,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,46,33,52,44,41,2,7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1547,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,33,26,48,39,33,5,7,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0
1548,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50,41,52,43,46,5,8,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
1549,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25,36,34,45,50,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1550,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29,33,50,45,50,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1551,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31,40,38,45,42,4,4,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1552,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,40,29,33,37,39,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1553,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34,33,37,39,45,3,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1554,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30,36,37,49,48,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1555,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35,22,40,31,39,7,5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1556,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,47,46,43,51,4,6,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,39,45,39,45,44,3,7,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1558,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,50,42,53,49,4,5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1559,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,50,49,48,52,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1560,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,27,39,40,38,50,2,5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,43,41,41,37,49,1,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1562,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,42,29,44,45,41,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1563,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,38,38,37,39,40,3,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1564,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,43,29,40,42,33,6,6,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1565,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35,51,26,38,56,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1566,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31,38,36,52,54,2,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1567,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44,45,48,51,44,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1568,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,57,20,44,37,36,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1569,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,45,54,54,42,4,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1570,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35,43,38,38,40,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,48,43,42,42,6,3,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1572,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,28,37,46,54,47,2,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1573,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30,38,40,47,46,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,39,40,44,47,45,4,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1575,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,46,42,51,53,38,6,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
